row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
B,2,B2,3669,c,2,FALSE,FALSE,NA,NA,c-31,control,NA,NA,NA,5304,c-31,230,15.952173913043477,c-31,218,1.2619392185238785,14.6902346945196,0.002769652091726923
B,3,B3,1038,c,2,FALSE,FALSE,NA,NA,oae-09,oae,NA,NA,NA,10017,oae-09,243,4.271604938271605,oae-09,218,1.2619392185238785,3.009665719747727,3.0045579711966924e-4
B,4,B4,715,c,2,FALSE,FALSE,NA,NA,oae-33,oae,NA,NA,NA,5179,oae-33,228,3.1359649122807016,oae-33,218,1.2619392185238785,1.8740256937568232,3.61850877342503e-4
B,5,B5,740,c,2,FALSE,FALSE,NA,NA,c-11,control,NA,NA,NA,8969,c-11,256,2.890625,c-11,218,1.2619392185238785,1.6286857814761215,1.815905654449907e-4
B,6,B6,828,c,2,FALSE,FALSE,NA,NA,c-35,control,NA,NA,NA,6918,c-35,224,3.6964285714285716,c-35,218,1.2619392185238785,2.434489352904693,3.519065268726067e-4
C,1,C1,5565,c,2,FALSE,FALSE,NA,NA,oae-13,oae,NA,NA,NA,7126,oae-13,262,21.240458015267176,oae-13,218,1.2619392185238785,19.978518796743298,0.002803609149136023
C,2,C2,707,c,2,FALSE,FALSE,NA,NA,oae-37,oae,NA,NA,NA,7642,oae-37,249,2.8393574297188753,oae-37,218,1.2619392185238785,1.5774182111949968,2.0641431708911238e-4
C,3,C3,800,c,2,FALSE,FALSE,NA,NA,c-15,control,NA,NA,NA,6141,c-15,248,3.225806451612903,c-15,218,1.2619392185238785,1.9638672330890246,3.1979599952597696e-4
C,4,C4,667,c,2,FALSE,FALSE,NA,NA,c-39,control,NA,NA,NA,8182,c-39,221,3.018099547511312,c-39,218,1.2619392185238785,1.7561603289874337,2.1463704827516913e-4
C,5,C5,807,c,2,FALSE,FALSE,NA,NA,oae-17,oae,NA,NA,NA,6617,oae-17,249,3.2409638554216866,oae-17,218,1.2619392185238785,1.9790246368978082,2.990818553570815e-4
C,6,C6,1066,c,2,FALSE,FALSE,NA,NA,oae-41,oae,NA,NA,NA,11204,oae-41,272,3.9191176470588234,oae-41,218,1.2619392185238785,2.657178428534945,2.37163372771773e-4
D,1,D1,1728,c,2,FALSE,FALSE,NA,NA,c-19,control,NA,NA,NA,8765,c-19,257,6.723735408560311,c-19,218,1.2619392185238785,5.4617961900364325,6.231370439288571e-4
D,2,D2,1431,c,2,FALSE,FALSE,NA,NA,c-43,control,NA,NA,NA,6972,c-43,248,5.770161290322581,c-43,218,1.2619392185238785,4.508222071798702,6.466181973319998e-4
D,3,D3,2003,c,2,FALSE,FALSE,NA,NA,oae-21,oae,NA,NA,NA,2756,oae-21,214,9.35981308411215,oae-21,218,1.2619392185238785,8.097873865588271,0.002938270633377457
D,4,D4,1031,c,2,FALSE,FALSE,NA,NA,oae-45,oae,NA,NA,NA,7289,oae-45,251,4.107569721115538,oae-45,218,1.2619392185238785,2.8456305025916593,3.904006726014075e-4
D,5,D5,922,c,2,FALSE,FALSE,NA,NA,c-23,control,NA,NA,NA,8288,c-23,232,3.9741379310344827,c-23,218,1.2619392185238785,2.712198712510604,3.2724405315041075e-4
D,6,D6,1046,c,2,FALSE,FALSE,NA,NA,oae-01,oae,NA,NA,NA,12826,oae-01,278,3.762589928057554,oae-01,218,1.2619392185238785,2.5006507095336756,1.9496730933523122e-4
A,1,A1,2058,c,2.5,FALSE,FALSE,NA,NA,oae-25,oae,NA,NA,NA,5620,oae-25,229,8.986899563318778,oae-25,233,1.3487698986975398,7.638129664621237,0.001359097805092747
A,3,A3,1324,c,2.5,FALSE,FALSE,NA,NA,c-03,control,NA,NA,NA,7127,c-03,241,5.4937759336099585,c-03,233,1.3487698986975398,4.145006034912418,5.81591979081299e-4
A,4,A4,4807,c,2.5,FALSE,FALSE,NA,NA,c-27,control,NA,NA,NA,17409,c-27,246,19.540650406504064,c-27,233,1.3487698986975398,18.191880507806523,0.0010449698723537552
A,5,A5,1407,c,2.5,FALSE,FALSE,NA,NA,oae-05,oae,NA,NA,NA,6060,oae-05,230,6.1173913043478265,oae-05,233,1.3487698986975398,4.768621405650286,7.869012220545027e-4
A,6,A6,788,c,2.5,FALSE,FALSE,NA,NA,oae-29,oae,NA,NA,NA,6605,oae-29,233,3.3819742489270386,oae-29,233,1.3487698986975398,2.0332043502294987,3.078280621089324e-4
B,1,B1,834,c,2.5,FALSE,FALSE,NA,NA,c-07,control,NA,NA,NA,6386,c-07,228,3.6578947368421053,c-07,233,1.3487698986975398,2.3091248381445655,3.6159173788671557e-4
B,2,B2,3745,c,2.5,FALSE,FALSE,NA,NA,c-31,control,NA,NA,NA,5304,c-31,230,16.282608695652176,c-31,233,1.3487698986975398,14.933838796954635,0.0028155804669974804
B,3,B3,1117,c,2.5,FALSE,FALSE,NA,NA,oae-09,oae,NA,NA,NA,10017,oae-09,243,4.596707818930041,oae-09,233,1.3487698986975398,3.2479379202325016,3.242425796378658e-4
B,4,B4,783,c,2.5,FALSE,FALSE,NA,NA,oae-33,oae,NA,NA,NA,5179,oae-33,228,3.4342105263157894,oae-33,233,1.3487698986975398,2.0854406276182496,4.026724517509653e-4
B,5,B5,799,c,2.5,FALSE,FALSE,NA,NA,c-11,control,NA,NA,NA,8969,c-11,256,3.12109375,c-11,233,1.3487698986975398,1.7723238513024602,1.9760551358038357e-4
B,6,B6,925,c,2.5,FALSE,FALSE,NA,NA,c-35,control,NA,NA,NA,6918,c-35,224,4.129464285714286,c-35,233,1.3487698986975398,2.7806943870167458,4.019506196901916e-4
C,1,C1,5802,c,2.5,FALSE,FALSE,NA,NA,oae-13,oae,NA,NA,NA,7126,oae-13,262,22.14503816793893,oae-13,233,1.3487698986975398,20.79626826924139,0.002918364898855093
C,2,C2,891,c,2.5,FALSE,FALSE,NA,NA,oae-37,oae,NA,NA,NA,7642,oae-37,249,3.5783132530120483,oae-37,233,1.3487698986975398,2.2295433543145085,2.9174867237823977e-4
C,3,C3,910,c,2.5,FALSE,FALSE,NA,NA,c-15,control,NA,NA,NA,6141,c-15,248,3.6693548387096775,c-15,233,1.3487698986975398,2.3205849400121377,3.7788388536266694e-4
C,4,C4,766,c,2.5,FALSE,FALSE,NA,NA,c-39,control,NA,NA,NA,8182,c-39,221,3.4660633484162897,c-39,233,1.3487698986975398,2.11729344971875,2.587745599754033e-4
C,5,C5,870,c,2.5,FALSE,FALSE,NA,NA,oae-17,oae,NA,NA,NA,6617,oae-17,249,3.4939759036144578,oae-17,233,1.3487698986975398,2.145206004916918,3.2419616214552185e-4
C,6,C6,1201,c,2.5,FALSE,FALSE,NA,NA,oae-41,oae,NA,NA,NA,11204,oae-41,272,4.415441176470588,oae-41,233,1.3487698986975398,3.066671277773048,2.7371218116503465e-4
D,1,D1,1819,c,2.5,FALSE,FALSE,NA,NA,c-19,control,NA,NA,NA,8765,c-19,257,7.0778210116731515,c-19,233,1.3487698986975398,5.729051112975611,6.536281931518096e-4
D,2,D2,1533,c,2.5,FALSE,FALSE,NA,NA,c-43,control,NA,NA,NA,6972,c-43,248,6.181451612903226,c-43,233,1.3487698986975398,4.832681714205686,6.931557249291e-4
D,3,D3,2085,c,2.5,FALSE,FALSE,NA,NA,oae-21,oae,NA,NA,NA,2756,oae-21,214,9.742990654205608,oae-21,233,1.3487698986975398,8.394220755508067,0.003045798532477528
D,4,D4,1231,c,2.5,FALSE,FALSE,NA,NA,oae-45,oae,NA,NA,NA,7289,oae-45,251,4.904382470119522,oae-45,233,1.3487698986975398,3.555612571421982,4.8780526429166994e-4
D,5,D5,1019,c,2.5,FALSE,FALSE,NA,NA,c-23,control,NA,NA,NA,8288,c-23,232,4.392241379310345,c-23,233,1.3487698986975398,3.0434714806128054,3.6721422304691187e-4
D,6,D6,1157,c,2.5,FALSE,FALSE,NA,NA,oae-01,oae,NA,NA,NA,12826,oae-01,278,4.161870503597123,oae-01,233,1.3487698986975398,2.813100604899583,2.1932797480894923e-4
A,1,A1,2906,c,3,FALSE,FALSE,NA,NA,oae-25,oae,NA,NA,NA,5620,oae-25,229,12.68995633187773,oae-25,237,1.3719247467438496,11.31803158513388,0.0020138846236893025
A,3,A3,1448,c,3,FALSE,FALSE,NA,NA,c-03,control,NA,NA,NA,7127,c-03,241,6.008298755186722,c-03,237,1.3719247467438496,4.636374008442872,6.505365523281707e-4
A,4,A4,4872,c,3,FALSE,FALSE,NA,NA,c-27,control,NA,NA,NA,17409,c-27,246,19.804878048780488,c-27,237,1.3719247467438496,18.432953302036637,0.0010588174680933216
A,5,A5,1901,c,3,FALSE,FALSE,NA,NA,oae-05,oae,NA,NA,NA,6060,oae-05,230,8.265217391304347,oae-05,237,1.3719247467438496,6.893292644560497,0.0011375070370561876
A,6,A6,825,c,3,FALSE,FALSE,NA,NA,oae-29,oae,NA,NA,NA,6605,oae-29,233,3.540772532188841,oae-29,237,1.3719247467438496,2.1688477854449912,3.2836453980999113e-4
B,1,B1,939,c,3,FALSE,FALSE,NA,NA,c-07,control,NA,NA,NA,6386,c-07,228,4.118421052631579,c-07,237,1.3719247467438496,2.746496305887729,4.300808496535748e-4
B,2,B2,4077,c,3,FALSE,FALSE,NA,NA,c-31,control,NA,NA,NA,5304,c-31,230,17.72608695652174,c-31,237,1.3719247467438496,16.35416220977789,0.0030833639158706428
B,3,B3,1270,c,3,FALSE,FALSE,NA,NA,oae-09,oae,NA,NA,NA,10017,oae-09,243,5.226337448559671,oae-09,237,1.3719247467438496,3.8544127018158214,3.847871320570851e-4
B,4,B4,930,c,3,FALSE,FALSE,NA,NA,oae-33,oae,NA,NA,NA,5179,oae-33,228,4.078947368421052,oae-33,237,1.3719247467438496,2.7070226216772024,5.226921455256232e-4
B,5,B5,890,c,3,FALSE,FALSE,NA,NA,c-11,control,NA,NA,NA,8969,c-11,256,3.4765625,c-11,237,1.3719247467438496,2.10463775325615,2.3465690191282754e-4
B,6,B6,1165,c,3,FALSE,FALSE,NA,NA,c-35,control,NA,NA,NA,6918,c-35,224,5.200892857142857,c-35,237,1.3719247467438496,3.828968110399007,5.534790561432505e-4
C,1,C1,6325,c,3,FALSE,FALSE,NA,NA,oae-13,oae,NA,NA,NA,7126,oae-13,262,24.141221374045802,oae-13,237,1.3719247467438496,22.76929662730195,0.003195242299649446
C,2,C2,1059,c,3,FALSE,FALSE,NA,NA,oae-37,oae,NA,NA,NA,7642,oae-37,249,4.253012048192771,oae-37,237,1.3719247467438496,2.881087301448921,3.770069748035751e-4
C,3,C3,1027,c,3,FALSE,FALSE,NA,NA,c-15,control,NA,NA,NA,6141,c-15,248,4.141129032258065,c-15,237,1.3719247467438496,2.769204285514215,4.509370274408427e-4
C,4,C4,851,c,3,FALSE,FALSE,NA,NA,c-39,control,NA,NA,NA,8182,c-39,221,3.8506787330316743,c-39,237,1.3719247467438496,2.478753986287825,3.029520882776613e-4
C,5,C5,1007,c,3,FALSE,FALSE,NA,NA,oae-17,oae,NA,NA,NA,6617,oae-17,249,4.044176706827309,oae-17,237,1.3719247467438496,2.672251960083459,4.038464500655069e-4
C,6,C6,1304,c,3,FALSE,FALSE,NA,NA,oae-41,oae,NA,NA,NA,11204,oae-41,272,4.794117647058823,oae-41,237,1.3719247467438496,3.4221929003149736,3.054438504386803e-4
D,1,D1,2368,c,3,FALSE,FALSE,NA,NA,c-19,control,NA,NA,NA,8765,c-19,257,9.214007782101167,c-19,237,1.3719247467438496,7.842083035357317,8.947042824138411e-4
D,2,D2,1733,c,3,FALSE,FALSE,NA,NA,c-43,control,NA,NA,NA,6972,c-43,248,6.987903225806452,c-43,237,1.3719247467438496,5.615978479062602,8.055046585000863e-4
D,3,D3,2290,c,3,FALSE,FALSE,NA,NA,oae-21,oae,NA,NA,NA,2756,oae-21,214,10.700934579439252,oae-21,237,1.3719247467438496,9.329009832695403,0.00338498179705929
D,4,D4,1343,c,3,FALSE,FALSE,NA,NA,oae-45,oae,NA,NA,NA,7289,oae-45,251,5.350597609561753,oae-45,237,1.3719247467438496,3.978672862817903,5.458461877922764e-4
D,5,D5,1158,c,3,FALSE,FALSE,NA,NA,c-23,control,NA,NA,NA,8288,c-23,232,4.991379310344827,c-23,237,1.3719247467438496,3.6194545636009776,4.3671025139973185e-4
D,6,D6,1274,c,3,FALSE,FALSE,NA,NA,oae-01,oae,NA,NA,NA,12826,oae-01,278,4.58273381294964,oae-01,237,1.3719247467438496,3.2108090662057904,2.5033596337172855e-4
A,1,A1,190,d,0,FALSE,FALSE,NA,NA,oae-02,oae,NA,NA,NA,8910,oae-02,190,1,oae-02,163,0.9435600578871202,0.05643994211287984,6.334449170918052e-6
A,2,A2,202,d,0,FALSE,FALSE,NA,NA,oae-26,oae,NA,NA,NA,9941,oae-26,202,1,oae-26,163,0.9435600578871202,0.05643994211287984,5.6774914106105865e-6
A,4,A4,229,d,0,FALSE,FALSE,NA,NA,c-04,control,NA,NA,NA,9031,c-04,229,1,c-04,163,0.9435600578871202,0.05643994211287984,6.249578353768114e-6
A,5,A5,219,d,0,FALSE,FALSE,NA,NA,c-28,control,NA,NA,NA,8334,c-28,219,1,c-28,163,0.9435600578871202,0.05643994211287984,6.772251273443705e-6
A,6,A6,209,d,0,FALSE,FALSE,NA,NA,oae-06,oae,NA,NA,NA,6207,oae-06,209,1,oae-06,163,0.9435600578871202,0.05643994211287984,9.092950235682268e-6
B,1,B1,195,d,0,FALSE,FALSE,NA,NA,oae-30,oae,NA,NA,NA,7118,oae-30,195,1,oae-30,163,0.9435600578871202,0.05643994211287984,7.929185461208182e-6
B,2,B2,209,d,0,FALSE,FALSE,NA,NA,c-08,control,NA,NA,NA,8562,c-08,209,1,c-08,163,0.9435600578871202,0.05643994211287984,6.591911015286129e-6
B,3,B3,188,d,0,FALSE,FALSE,NA,NA,c-32,control,NA,NA,NA,5622,c-32,188,1,c-32,163,0.9435600578871202,0.05643994211287984,1.0039121684966175e-5
B,4,B4,221,d,0,FALSE,FALSE,NA,NA,oae-10,oae,NA,NA,NA,8804,oae-10,221,1,oae-10,163,0.9435600578871202,0.05643994211287984,6.410715823816429e-6
B,5,B5,197,d,0,FALSE,FALSE,NA,NA,oae-34,oae,NA,NA,NA,4498,oae-34,197,1,oae-34,163,0.9435600578871202,0.05643994211287984,1.2547786152263192e-5
B,6,B6,220,d,0,FALSE,FALSE,NA,NA,c-12,control,NA,NA,NA,9226,c-12,220,1,c-12,163,0.9435600578871202,0.05643994211287984,6.117487764240173e-6
C,1,C1,193,d,0,FALSE,FALSE,NA,NA,c-36,control,NA,NA,NA,7094,c-36,193,1,c-36,163,0.9435600578871202,0.05643994211287984,7.956011011119233e-6
C,2,C2,190,d,0,FALSE,FALSE,NA,NA,oae-14,oae,NA,NA,NA,6051,oae-14,190,1,oae-14,163,0.9435600578871202,0.05643994211287984,9.327374336949238e-6
C,3,C3,227,d,0,FALSE,FALSE,NA,NA,oae-38,oae,NA,NA,NA,5493,oae-38,227,1,oae-38,163,0.9435600578871202,0.05643994211287984,1.0274884782974666e-5
C,4,C4,247,d,0,FALSE,FALSE,NA,NA,c-16,control,NA,NA,NA,9971,c-16,247,1,c-16,163,0.9435600578871202,0.05643994211287984,5.660409398543761e-6
C,5,C5,200,d,0,FALSE,FALSE,NA,NA,c-40,control,NA,NA,NA,10022,c-40,200,1,c-40,163,0.9435600578871202,0.05643994211287984,5.631604680989806e-6
C,6,C6,186,d,0,FALSE,FALSE,NA,NA,oae-18,oae,NA,NA,NA,5317,oae-18,186,1,oae-18,163,0.9435600578871202,0.05643994211287984,1.061499757624221e-5
D,1,D1,204,d,0,FALSE,FALSE,NA,NA,oae-42,oae,NA,NA,NA,10521,oae-42,204,1,oae-42,163,0.9435600578871202,0.05643994211287984,5.3645035750289745e-6
D,2,D2,188,d,0,FALSE,FALSE,NA,NA,c-20,control,NA,NA,NA,8046,c-20,188,1,c-20,163,0.9435600578871202,0.05643994211287984,7.014658477862272e-6
D,3,D3,187,d,0,FALSE,FALSE,NA,NA,c-44,control,NA,NA,NA,6195,c-44,187,1,c-44,163,0.9435600578871202,0.05643994211287984,9.110563698608529e-6
D,4,D4,182,d,0,FALSE,FALSE,NA,NA,oae-22,oae,NA,NA,NA,3889,oae-22,182,1,oae-22,163,0.9435600578871202,0.05643994211287984,1.4512713322931302e-5
D,5,D5,196,d,0,FALSE,FALSE,NA,NA,oae-46,oae,NA,NA,NA,5282,oae-46,196,1,oae-46,163,0.9435600578871202,0.05643994211287984,1.0685335500355896e-5
D,6,D6,202,d,0,FALSE,FALSE,NA,NA,c-24,control,NA,NA,NA,8062,c-24,202,1,c-24,163,0.9435600578871202,0.05643994211287984,7.00073705195731e-6
A,1,A1,336,d,0.5,FALSE,FALSE,NA,NA,oae-02,oae,NA,NA,NA,8910,oae-02,190,1.768421052631579,oae-02,168,0.9725036179450073,0.7959174346865716,8.932855608154563e-5
A,2,A2,350,d,0.5,FALSE,FALSE,NA,NA,oae-26,oae,NA,NA,NA,9941,oae-26,202,1.7326732673267327,oae-26,168,0.9725036179450073,0.7601696493817254,7.646812688680468e-5
A,4,A4,525,d,0.5,FALSE,FALSE,NA,NA,c-04,control,NA,NA,NA,9031,c-04,229,2.2925764192139737,c-04,168,0.9725036179450073,1.3200728012689664,1.4617127685405453e-4
A,5,A5,426,d,0.5,FALSE,FALSE,NA,NA,c-28,control,NA,NA,NA,8334,c-28,219,1.9452054794520548,c-28,168,0.9725036179450073,0.9727018615070475,1.167148861899505e-4
A,6,A6,362,d,0.5,FALSE,FALSE,NA,NA,oae-06,oae,NA,NA,NA,6207,oae-06,209,1.7320574162679425,oae-06,168,0.9725036179450073,0.7595537983229352,1.223705168878581e-4
B,1,B1,344,d,0.5,FALSE,FALSE,NA,NA,oae-30,oae,NA,NA,NA,7118,oae-30,195,1.764102564102564,oae-30,168,0.9725036179450073,0.7915989461575568,1.1121086627670087e-4
B,2,B2,303,d,0.5,FALSE,FALSE,NA,NA,c-08,control,NA,NA,NA,8562,c-08,209,1.4497607655502391,c-08,168,0.9725036179450073,0.47725714760523186,5.574131600154542e-5
B,3,B3,231,d,0.5,FALSE,FALSE,NA,NA,c-32,control,NA,NA,NA,5622,c-32,188,1.2287234042553192,c-32,168,0.9725036179450073,0.25621978631031195,4.557449062794592e-5
B,4,B4,309,d,0.5,FALSE,FALSE,NA,NA,oae-10,oae,NA,NA,NA,8804,oae-10,221,1.3981900452488687,oae-10,168,0.9725036179450073,0.4256864273038614,4.8351479702846596e-5
B,5,B5,308,d,0.5,FALSE,FALSE,NA,NA,oae-34,oae,NA,NA,NA,4498,oae-34,197,1.5634517766497462,oae-34,168,0.9725036179450073,0.5909481587047389,1.3138020424738526e-4
B,6,B6,470,d,0.5,FALSE,FALSE,NA,NA,c-12,control,NA,NA,NA,9226,c-12,220,2.1363636363636362,c-12,168,0.9725036179450073,1.163860018418629,1.261500128353164e-4
C,1,C1,257,d,0.5,FALSE,FALSE,NA,NA,c-36,control,NA,NA,NA,7094,c-36,193,1.3316062176165804,c-36,168,0.9725036179450073,0.3591025996715731,5.0620608919026373e-05
C,2,C2,258,d,0.5,FALSE,FALSE,NA,NA,oae-14,oae,NA,NA,NA,6051,oae-14,190,1.3578947368421053,oae-14,168,0.9725036179450073,0.385391118897098,6.369048403521699e-5
C,3,C3,349,d,0.5,FALSE,FALSE,NA,NA,oae-38,oae,NA,NA,NA,5493,oae-38,227,1.5374449339207048,oae-38,168,0.9725036179450073,0.5649413159756975,1.0284749972250091e-4
C,4,C4,503,d,0.5,FALSE,FALSE,NA,NA,c-16,control,NA,NA,NA,9971,c-16,247,2.0364372469635628,c-16,168,0.9725036179450073,1.0639336290185555,1.0670280102482755e-4
C,5,C5,297,d,0.5,FALSE,FALSE,NA,NA,c-40,control,NA,NA,NA,10022,c-40,200,1.485,c-40,168,0.9725036179450073,0.5124963820549928,5.1137136505187865e-5
C,6,C6,591,d,0.5,FALSE,FALSE,NA,NA,oae-18,oae,NA,NA,NA,5317,oae-18,186,3.1774193548387095,oae-18,168,0.9725036179450073,2.2049157368937022,4.146916939803841e-4
D,1,D1,349,d,0.5,FALSE,FALSE,NA,NA,oae-42,oae,NA,NA,NA,10521,oae-42,204,1.7107843137254901,oae-42,168,0.9725036179450073,0.7382806957804828,7.017210301116651e-5
D,2,D2,248,d,0.5,FALSE,FALSE,NA,NA,c-20,control,NA,NA,NA,8046,c-20,188,1.3191489361702127,c-20,168,0.9725036179450073,0.3466453182252054,4.308293788531014e-5
D,3,D3,238,d,0.5,FALSE,FALSE,NA,NA,c-44,control,NA,NA,NA,6195,c-44,187,1.2727272727272727,c-44,168,0.9725036179450073,0.3002236547822654,4.846225258793631e-5
D,4,D4,239,d,0.5,FALSE,FALSE,NA,NA,oae-22,oae,NA,NA,NA,3889,oae-22,182,1.3131868131868132,oae-22,168,0.9725036179450073,0.3406831952418059,8.760174729797015e-5
D,5,D5,425,d,0.5,FALSE,FALSE,NA,NA,oae-46,oae,NA,NA,NA,5282,oae-46,196,2.1683673469387754,oae-46,168,0.9725036179450073,1.1958637289937681,2.2640358367924425e-4
D,6,D6,371,d,0.5,FALSE,FALSE,NA,NA,c-24,control,NA,NA,NA,8062,c-24,202,1.8366336633663367,c-24,168,0.9725036179450073,0.8641300454213294,1.07185567529314e-4
A,1,A1,490,d,1,FALSE,FALSE,NA,NA,oae-02,oae,NA,NA,NA,8910,oae-02,190,2.5789473684210527,oae-02,176,1.0188133140376265,1.5601340543834261,1.7509922046952034e-4
A,2,A2,491,d,1,FALSE,FALSE,NA,NA,oae-26,oae,NA,NA,NA,9941,oae-26,202,2.4306930693069306,oae-26,176,1.0188133140376265,1.411879755269304,1.4202592850511055e-4
A,4,A4,825,d,1,FALSE,FALSE,NA,NA,c-04,control,NA,NA,NA,9031,c-04,229,3.6026200873362444,c-04,176,1.0188133140376265,2.583806773298618,2.861041715533848e-4
A,5,A5,678,d,1,FALSE,FALSE,NA,NA,c-28,control,NA,NA,NA,8334,c-28,219,3.095890410958904,c-28,176,1.0188133140376265,2.0770770969212773,2.4922931328549044e-4
A,6,A6,514,d,1,FALSE,FALSE,NA,NA,oae-06,oae,NA,NA,NA,6207,oae-06,209,2.45933014354067,oae-06,176,1.0188133140376265,1.4405168295030435,2.3207939898550726e-4
B,1,B1,501,d,1,FALSE,FALSE,NA,NA,oae-30,oae,NA,NA,NA,7118,oae-30,195,2.5692307692307694,oae-30,176,1.0188133140376265,1.550417455193143,2.178164449554851e-4
B,2,B2,576,d,1,FALSE,FALSE,NA,NA,c-08,control,NA,NA,NA,8562,c-08,209,2.7559808612440193,c-08,176,1.0188133140376265,1.7371675472063928,2.0289272917617296e-4
B,3,B3,284,d,1,FALSE,FALSE,NA,NA,c-32,control,NA,NA,NA,5622,c-32,188,1.5106382978723405,c-32,176,1.0188133140376265,0.49182498383471396,8.748220986031909e-5
B,4,B4,392,d,1,FALSE,FALSE,NA,NA,oae-10,oae,NA,NA,NA,8804,oae-10,221,1.7737556561085972,oae-10,176,1.0188133140376265,0.7549423420709707,8.574992526930607e-5
B,5,B5,425,d,1,FALSE,FALSE,NA,NA,oae-34,oae,NA,NA,NA,4498,oae-34,197,2.1573604060913705,oae-34,176,1.0188133140376265,1.138547092053744,2.531229639959413e-4
B,6,B6,697,d,1,FALSE,FALSE,NA,NA,c-12,control,NA,NA,NA,9226,c-12,220,3.168181818181818,c-12,176,1.0188133140376265,2.1493685041441912,2.329686217368514e-4
C,1,C1,381,d,1,FALSE,FALSE,NA,NA,c-36,control,NA,NA,NA,7094,c-36,193,1.9740932642487046,c-36,176,1.0188133140376265,0.955279950211078,1.3466026927136707e-4
C,2,C2,349,d,1,FALSE,FALSE,NA,NA,oae-14,oae,NA,NA,NA,6051,oae-14,190,1.8368421052631578,oae-14,176,1.0188133140376265,0.8180287912255313,1.3518902515708664e-4
C,3,C3,530,d,1,FALSE,FALSE,NA,NA,oae-38,oae,NA,NA,NA,5493,oae-38,227,2.3348017621145374,oae-38,176,1.0188133140376265,1.3159884480769108,2.395755412482998e-4
C,4,C4,800,d,1,FALSE,FALSE,NA,NA,c-16,control,NA,NA,NA,9971,c-16,247,3.2388663967611335,c-16,176,1.0188133140376265,2.220053082723507,2.2265099616121826e-4
C,5,C5,452,d,1,FALSE,FALSE,NA,NA,c-40,control,NA,NA,NA,10022,c-40,200,2.26,c-40,176,1.0188133140376265,1.2411866859623732,1.238462069409672e-4
C,6,C6,815,d,1,FALSE,FALSE,NA,NA,oae-18,oae,NA,NA,NA,5317,oae-18,186,4.381720430107527,oae-18,176,1.0188133140376265,3.3629071160699002,6.324820605736129e-4
D,1,D1,526,d,1,FALSE,FALSE,NA,NA,oae-42,oae,NA,NA,NA,10521,oae-42,204,2.5784313725490198,oae-42,176,1.0188133140376265,1.5596180585113932,1.482385760394823e-4
D,2,D2,316,d,1,FALSE,FALSE,NA,NA,c-20,control,NA,NA,NA,8046,c-20,188,1.6808510638297873,c-20,176,1.0188133140376265,0.6620377497921608,8.228159952674134e-5
D,3,D3,377,d,1,FALSE,FALSE,NA,NA,c-44,control,NA,NA,NA,6195,c-44,187,2.016042780748663,c-44,176,1.0188133140376265,0.9972294667110366,1.6097327953366208e-4
D,4,D4,352,d,1,FALSE,FALSE,NA,NA,oae-22,oae,NA,NA,NA,3889,oae-22,182,1.934065934065934,oae-22,176,1.0188133140376265,0.9152526200283075,2.3534394960871883e-4
D,5,D5,626,d,1,FALSE,FALSE,NA,NA,oae-46,oae,NA,NA,NA,5282,oae-46,196,3.193877551020408,oae-46,176,1.0188133140376265,2.1750642369827817,4.1178800397250696e-4
D,6,D6,510,d,1,FALSE,FALSE,NA,NA,c-24,control,NA,NA,NA,8062,c-24,202,2.5247524752475248,c-24,176,1.0188133140376265,1.5059391612098982,1.8679473594764305e-4
A,1,A1,635,d,1.5,FALSE,FALSE,NA,NA,oae-02,oae,NA,NA,NA,8910,oae-02,190,3.3421052631578947,oae-02,186,1.0767004341534008,2.2654048290044937,2.542541895627939e-4
A,2,A2,596,d,1.5,FALSE,FALSE,NA,NA,oae-26,oae,NA,NA,NA,9941,oae-26,202,2.9504950495049505,oae-26,186,1.0767004341534008,1.8737946153515497,1.8849156174947687e-4
A,4,A4,1134,d,1.5,FALSE,FALSE,NA,NA,c-04,control,NA,NA,NA,9031,c-04,229,4.951965065502184,c-04,186,1.0767004341534008,3.8752646313487826,4.291069240780404e-4
A,5,A5,891,d,1.5,FALSE,FALSE,NA,NA,c-28,control,NA,NA,NA,8334,c-28,219,4.068493150684931,c-28,186,1.0767004341534008,2.9917927165315303,3.5898640707121793e-4
A,6,A6,662,d,1.5,FALSE,FALSE,NA,NA,oae-06,oae,NA,NA,NA,6207,oae-06,209,3.1674641148325358,oae-06,186,1.0767004341534008,2.090763680679135,3.3683964567087724e-4
B,1,B1,644,d,1.5,FALSE,FALSE,NA,NA,oae-30,oae,NA,NA,NA,7118,oae-30,195,3.3025641025641024,oae-30,186,1.0767004341534008,2.2258636684107014,3.1270914138953375e-4
B,2,B2,767,d,1.5,FALSE,FALSE,NA,NA,c-08,control,NA,NA,NA,8562,c-08,209,3.6698564593301435,c-08,186,1.0767004341534008,2.593156025176743,3.0286802443082724e-4
B,3,B3,344,d,1.5,FALSE,FALSE,NA,NA,c-32,control,NA,NA,NA,5622,c-32,188,1.8297872340425532,c-32,186,1.0767004341534008,0.7530867998891524,1.3395353964588266e-4
