row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
A,9,A9,3489,b,0.5,FALSE,FALSE,NA,7,49,NA,NA,NA,NA,914.647,49,630,5.538095238095238,49,568,0.8562814070351759,4.681813831060062,0.0051187111870044525
A,10,A10,2119,b,0.5,FALSE,FALSE,NA,5,50,NA,NA,NA,NA,729.337,50,636,3.3317610062893084,50,568,0.8562814070351759,2.4754795992541325,0.0033941505768309197
A,11,A11,1967,b,0.5,FALSE,FALSE,NA,1,51,NA,NA,NA,NA,631.875,51,625,3.1472,51,568,0.8562814070351759,2.2909185929648244,0.0036255882776891385
A,12,A12,856,b,0.5,FALSE,FALSE,NA,9,52,NA,NA,NA,NA,611.228,52,635,1.3480314960629922,52,568,0.8562814070351759,0.49175008902781636,8.045280795837501e-4
B,1,B1,3764,b,0.5,FALSE,FALSE,NA,7,53,NA,NA,NA,NA,1083.76,53,637,5.9089481946624804,53,568,0.8562814070351759,5.052666787627304,0.004662163936321053
B,2,B2,868,b,0.5,FALSE,FALSE,NA,5,54,NA,NA,NA,NA,1028.912,54,628,1.3821656050955413,54,568,0.8562814070351759,0.5258841980603655,5.111070704398097e-4
B,3,B3,947,b,0.5,FALSE,FALSE,NA,1,55,NA,NA,NA,NA,535.812,55,650,1.456923076923077,55,568,0.8562814070351759,0.6006416698879011,0.001120993314610164
B,4,B4,802,b,0.5,FALSE,FALSE,NA,9,56,NA,NA,NA,NA,693.62,56,644,1.2453416149068324,56,568,0.8562814070351759,0.3890602078716565,5.609126147914658e-4
B,5,B5,1142,b,0.5,FALSE,FALSE,NA,7,57,NA,NA,NA,NA,440.409,57,664,1.7198795180722892,57,568,0.8562814070351759,0.8635981110371134,0.0019609002337307216
B,6,B6,2164,b,0.5,FALSE,FALSE,NA,5,58,NA,NA,NA,NA,1050.694,58,678,3.191740412979351,58,568,0.8562814070351759,2.335459005944175,0.002222777522232139
B,7,B7,1696,b,0.5,FALSE,FALSE,NA,1,59,NA,NA,NA,NA,1167.531,59,619,2.739903069466882,59,568,0.8562814070351759,1.8836216624317061,0.0016133376008274781
B,8,B8,877,b,0.5,FALSE,FALSE,NA,9,60,NA,NA,NA,NA,1064.247,60,648,1.353395061728395,60,568,0.8562814070351759,0.4971136546932191,4.671036467034618e-4
B,9,B9,3903,b,0.5,FALSE,FALSE,NA,7,61,NA,NA,NA,NA,1120.343,61,626,6.23482428115016,61,568,0.8562814070351759,5.378542874114984,0.004800800178262357
B,10,B10,4170,b,0.5,FALSE,FALSE,NA,5,62,NA,NA,NA,NA,1540.816,62,604,6.903973509933775,62,568,0.8562814070351759,6.0476921028985995,0.003924993057508878
B,11,B11,716,b,0.5,FALSE,FALSE,NA,1,63,NA,NA,NA,NA,553.266,63,640,1.11875,63,568,0.8562814070351759,0.26246859296482405,4.7439855867670175e-4
B,12,B12,798,b,0.5,FALSE,FALSE,NA,9,64,NA,NA,NA,NA,756.544,64,632,1.2626582278481013,64,568,0.8562814070351759,0.4063768208129255,5.371489573810981e-4
C,1,C1,2420,b,0.5,FALSE,FALSE,NA,7,65,NA,NA,NA,NA,999.931,65,622,3.8906752411575565,65,568,0.8562814070351759,3.0343938341223806,0.003034603221744681
C,2,C2,1146,b,0.5,FALSE,FALSE,NA,5,66,NA,NA,NA,NA,729.634,66,651,1.76036866359447,66,568,0.8562814070351759,0.9040872565592941,0.0012390969397797994
C,3,C3,934,b,0.5,FALSE,FALSE,NA,1,67,NA,NA,NA,NA,276.656,67,624,1.4967948717948718,67,568,0.8562814070351759,0.640513464759696,0.0023151981694223005
C,4,C4,1563,b,0.5,FALSE,FALSE,NA,9,68,NA,NA,NA,NA,680.86,68,629,2.4848966613672494,68,568,0.8562814070351759,1.6286152543320735,0.0023919972598361976
C,5,C5,1495,b,0.5,FALSE,FALSE,NA,7,69,NA,NA,NA,NA,597.109,69,664,2.2515060240963853,69,568,0.8562814070351759,1.3952246170612095,0.0023366330386264643
C,8,C8,1101,b,0.5,FALSE,FALSE,NA,9,72,NA,NA,NA,NA,724.346,72,660,1.6681818181818182,72,568,0.8562814070351759,0.8119004111466424,0.0011208737414807872
C,9,C9,1921,b,0.5,FALSE,FALSE,NA,7,73,NA,NA,NA,NA,709.782,73,652,2.946319018404908,73,568,0.8562814070351759,2.0900376113697323,0.002944619068065592
C,10,C10,1127,b,0.5,FALSE,FALSE,NA,5,74,NA,NA,NA,NA,640.391,74,555,2.0306306306306308,74,568,0.8562814070351759,1.174349223595455,0.0018338003244821601
C,11,C11,972,b,0.5,FALSE,FALSE,NA,1,75,NA,NA,NA,NA,437.688,75,657,1.4794520547945205,75,568,0.8562814070351759,0.6231706477593446,0.0014237782341744454
C,12,C12,1150,b,0.5,FALSE,FALSE,NA,9,76,NA,NA,NA,NA,350.372,76,671,1.713859910581222,76,568,0.8562814070351759,0.8575785035460461,0.0024476228224459893
D,1,D1,1303,b,0.5,FALSE,FALSE,NA,7,77,NA,NA,NA,NA,518.023,77,697,1.8694404591104734,77,568,0.8562814070351759,1.0131590520752976,0.0019558186645675917
D,2,D2,2231,b,0.5,FALSE,FALSE,NA,5,78,NA,NA,NA,NA,1108.121,78,666,3.34984984984985,78,568,0.8562814070351759,2.493568442814674,0.0022502672928449816
D,3,D3,1014,b,0.5,FALSE,FALSE,NA,1,79,NA,NA,NA,NA,549.469,79,674,1.5044510385756678,79,568,0.8562814070351759,0.6481696315404919,0.001179629117457931
D,4,D4,1000,b,0.5,FALSE,FALSE,NA,9,80,NA,NA,NA,NA,499.881,80,673,1.485884101040119,80,568,0.8562814070351759,0.6296026940049431,0.0012595051502356422
D,8,D8,5,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D8,NA,NA,b_D8,568,0.8562814070351759,NA,NA
D,9,D9,11,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D9,NA,NA,b_D9,568,0.8562814070351759,NA,NA
D,10,D10,19,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D10,NA,NA,b_D10,568,0.8562814070351759,NA,NA
D,11,D11,3,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D11,NA,NA,b_D11,568,0.8562814070351759,NA,NA
D,12,D12,6,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D12,NA,NA,b_D12,568,0.8562814070351759,NA,NA
E,1,E1,2,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E1,NA,NA,b_E1,568,0.8562814070351759,NA,NA
E,2,E2,4,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E2,NA,NA,b_E2,568,0.8562814070351759,NA,NA
E,3,E3,3,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E3,NA,NA,b_E3,568,0.8562814070351759,NA,NA
E,4,E4,7,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E4,NA,NA,b_E4,568,0.8562814070351759,NA,NA
E,5,E5,17,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E5,NA,NA,b_E5,568,0.8562814070351759,NA,NA
E,6,E6,29,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E6,NA,NA,b_E6,568,0.8562814070351759,NA,NA
E,7,E7,9,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E7,NA,NA,b_E7,568,0.8562814070351759,NA,NA
E,8,E8,8,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E8,NA,NA,b_E8,568,0.8562814070351759,NA,NA
E,9,E9,39,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E9,NA,NA,b_E9,568,0.8562814070351759,NA,NA
E,10,E10,18,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E10,NA,NA,b_E10,568,0.8562814070351759,NA,NA
E,11,E11,21,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E11,NA,NA,b_E11,568,0.8562814070351759,NA,NA
E,12,E12,10,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E12,NA,NA,b_E12,568,0.8562814070351759,NA,NA
F,1,F1,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F1,NA,NA,b_F1,568,0.8562814070351759,NA,NA
F,2,F2,6,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F2,NA,NA,b_F2,568,0.8562814070351759,NA,NA
F,3,F3,4,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F3,NA,NA,b_F3,568,0.8562814070351759,NA,NA
F,4,F4,2,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F4,NA,NA,b_F4,568,0.8562814070351759,NA,NA
F,5,F5,32,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F5,NA,NA,b_F5,568,0.8562814070351759,NA,NA
F,6,F6,33,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F6,NA,NA,b_F6,568,0.8562814070351759,NA,NA
F,7,F7,7,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F7,NA,NA,b_F7,568,0.8562814070351759,NA,NA
F,8,F8,16,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F8,NA,NA,b_F8,568,0.8562814070351759,NA,NA
F,9,F9,5,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F9,NA,NA,b_F9,568,0.8562814070351759,NA,NA
F,10,F10,21,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F10,NA,NA,b_F10,568,0.8562814070351759,NA,NA
F,11,F11,43,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F11,NA,NA,b_F11,568,0.8562814070351759,NA,NA
F,12,F12,41,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F12,NA,NA,b_F12,568,0.8562814070351759,NA,NA
G,1,G1,4,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G1,NA,NA,b_G1,568,0.8562814070351759,NA,NA
G,2,G2,5,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G2,NA,NA,b_G2,568,0.8562814070351759,NA,NA
G,3,G3,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G3,NA,NA,b_G3,568,0.8562814070351759,NA,NA
G,4,G4,7,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G4,NA,NA,b_G4,568,0.8562814070351759,NA,NA
G,5,G5,2,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G5,NA,NA,b_G5,568,0.8562814070351759,NA,NA
G,6,G6,16,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G6,NA,NA,b_G6,568,0.8562814070351759,NA,NA
G,7,G7,6,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G7,NA,NA,b_G7,568,0.8562814070351759,NA,NA
G,8,G8,6,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G8,NA,NA,b_G8,568,0.8562814070351759,NA,NA
G,9,G9,10,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G9,NA,NA,b_G9,568,0.8562814070351759,NA,NA
G,10,G10,30,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G10,NA,NA,b_G10,568,0.8562814070351759,NA,NA
G,11,G11,49,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G11,NA,NA,b_G11,568,0.8562814070351759,NA,NA
G,12,G12,30,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G12,NA,NA,b_G12,568,0.8562814070351759,NA,NA
H,1,H1,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H1,NA,NA,b_H1,568,0.8562814070351759,NA,NA
H,2,H2,0,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H2,NA,NA,b_H2,568,0.8562814070351759,NA,NA
H,3,H3,0,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H3,NA,NA,b_H3,568,0.8562814070351759,NA,NA
H,4,H4,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H4,NA,NA,b_H4,568,0.8562814070351759,NA,NA
H,5,H5,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H5,NA,NA,b_H5,568,0.8562814070351759,NA,NA
H,6,H6,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H6,NA,NA,b_H6,568,0.8562814070351759,NA,NA
H,7,H7,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H7,NA,NA,b_H7,568,0.8562814070351759,NA,NA
H,8,H8,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H8,NA,NA,b_H8,568,0.8562814070351759,NA,NA
H,9,H9,1,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H9,NA,NA,b_H9,568,0.8562814070351759,NA,NA
H,10,H10,0,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H10,NA,NA,b_H10,568,0.8562814070351759,NA,NA
H,11,H11,0,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H11,NA,NA,b_H11,568,0.8562814070351759,NA,NA
H,12,H12,2,b,0.5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_H12,NA,NA,b_H12,568,0.8562814070351759,NA,NA
A,1,A1,5623,b,1,FALSE,FALSE,NA,7,41,NA,NA,NA,NA,861.6,41,614,9.157980456026058,41,594.3333333333334,0.8959798994974875,8.262000556528571,0.009589137136175221
A,2,A2,3230,b,1,FALSE,FALSE,NA,5,42,NA,NA,NA,NA,579.308,42,641,5.0390015600624025,42,594.3333333333334,0.8959798994974875,4.143021660564915,0.00715167348036781
A,3,A3,4324,b,1,FALSE,FALSE,NA,1,43,NA,NA,NA,NA,748.875,43,636,6.79874213836478,43,594.3333333333334,0.8959798994974875,5.902762238867292,0.00788217291118984
A,4,A4,969,b,1,FALSE,FALSE,NA,9,44,NA,NA,NA,NA,458.09,44,630,1.5380952380952382,44,594.3333333333334,0.8959798994974875,0.6421153385977507,0.0014017231081179479
A,5,A5,6614,b,1,FALSE,FALSE,NA,7,45,NA,NA,NA,NA,985.197,45,640,10.334375,45,594.3333333333334,0.8959798994974875,9.438395100502513,0.00958021096339363
A,6,A6,4861,b,1,FALSE,FALSE,NA,5,46,NA,NA,NA,NA,1001.644,46,647,7.513137557959815,46,594.3333333333334,0.8959798994974875,6.617157658462327,0.00660629690634829
A,7,A7,3608,b,1,FALSE,FALSE,NA,1,47,NA,NA,NA,NA,602.859,47,644,5.60248447204969,47,594.3333333333334,0.8959798994974875,4.706504572552202,0.007806974056209166
A,8,A8,1405,b,1,FALSE,FALSE,NA,9,48,NA,NA,NA,NA,784.503,48,629,2.233704292527822,48,594.3333333333334,0.8959798994974875,1.3377243930303344,0.001705187096837532
A,9,A9,6681,b,1,FALSE,FALSE,NA,7,49,NA,NA,NA,NA,914.647,49,630,10.604761904761904,49,594.3333333333334,0.8959798994974875,9.708782005264418,0.010614785819299049
A,10,A10,4413,b,1,FALSE,FALSE,NA,5,50,NA,NA,NA,NA,729.337,50,636,6.938679245283019,50,594.3333333333334,0.8959798994974875,6.042699345785532,0.008285195109785369
A,11,A11,3950,b,1,FALSE,FALSE,NA,1,51,NA,NA,NA,NA,631.875,51,625,6.32,51,594.3333333333334,0.8959798994974875,5.424020100502513,0.00858400807201189
A,12,A12,954,b,1,FALSE,FALSE,NA,9,52,NA,NA,NA,NA,611.228,52,635,1.5023622047244094,52,594.3333333333334,0.8959798994974875,0.6063823052269219,9.92072197652794e-4
B,1,B1,6910,b,1,FALSE,FALSE,NA,7,53,NA,NA,NA,NA,1083.76,53,637,10.847723704866562,53,594.3333333333334,0.8959798994974875,9.951743805369075,0.00918260851606359
B,2,B2,1227,b,1,FALSE,FALSE,NA,5,54,NA,NA,NA,NA,1028.912,54,628,1.9538216560509554,54,594.3333333333334,0.8959798994974875,1.057841756553468,0.0010281168424058306
B,3,B3,1699,b,1,FALSE,FALSE,NA,1,55,NA,NA,NA,NA,535.812,55,650,2.6138461538461537,55,594.3333333333334,0.8959798994974875,1.7178662543486662,0.0032060988823480368
B,4,B4,1018,b,1,FALSE,FALSE,NA,9,56,NA,NA,NA,NA,693.62,56,644,1.5807453416149069,56,594.3333333333334,0.8959798994974875,0.6847654421174194,9.8723428118771e-4
B,5,B5,1973,b,1,FALSE,FALSE,NA,7,57,NA,NA,NA,NA,440.409,57,664,2.9713855421686746,57,594.3333333333334,0.8959798994974875,2.0754056426711873,0.0047124505690646365
B,6,B6,4227,b,1,FALSE,FALSE,NA,5,58,NA,NA,NA,NA,1050.694,58,678,6.234513274336283,58,594.3333333333334,0.8959798994974875,5.3385333748387955,0.005080959227747371
B,7,B7,5107,b,1,FALSE,FALSE,NA,1,59,NA,NA,NA,NA,1167.531,59,619,8.250403877221325,59,594.3333333333334,0.8959798994974875,7.354423977723838,0.006299125228986501
B,8,B8,1329,b,1,FALSE,FALSE,NA,9,60,NA,NA,NA,NA,1064.247,60,648,2.050925925925926,60,594.3333333333334,0.8959798994974875,1.1549460264284386,0.001085223661827037
B,9,B9,6335,b,1,FALSE,FALSE,NA,7,61,NA,NA,NA,NA,1120.343,61,626,10.119808306709265,61,594.3333333333334,0.8959798994974875,9.223828407211778,0.008233039709456637
B,10,B10,6896,b,1,FALSE,FALSE,NA,5,62,NA,NA,NA,NA,1540.816,62,604,11.417218543046358,62,594.3333333333334,0.8959798994974875,10.521238643548871,0.006828355003808937
B,11,B11,835,b,1,FALSE,FALSE,NA,1,63,NA,NA,NA,NA,553.266,63,640,1.3046875,63,594.3333333333334,0.8959798994974875,0.40870760050251254,7.387180858800515e-4
B,12,B12,1081,b,1,FALSE,FALSE,NA,9,64,NA,NA,NA,NA,756.544,64,632,1.7104430379746836,64,594.3333333333334,0.8959798994974875,0.8144631384771961,0.0010765575280184579
C,1,C1,5072,b,1,FALSE,FALSE,NA,7,65,NA,NA,NA,NA,999.931,65,622,8.154340836012862,65,594.3333333333334,0.8959798994974875,7.258360936515374,0.007258861797979434
C,2,C2,2048,b,1,FALSE,FALSE,NA,5,66,NA,NA,NA,NA,729.634,66,651,3.1459293394777266,66,594.3333333333334,0.8959798994974875,2.249949439980239,0.003083668579013915
C,3,C3,1606,b,1,FALSE,FALSE,NA,1,67,NA,NA,NA,NA,276.656,67,624,2.573717948717949,67,594.3333333333334,0.8959798994974875,1.6777380492204614,0.006064347237075868
C,4,C4,3876,b,1,FALSE,FALSE,NA,9,68,NA,NA,NA,NA,680.86,68,629,6.162162162162162,68,594.3333333333334,0.8959798994974875,5.266182262664675,0.007734603681615419
C,5,C5,3709,b,1,FALSE,FALSE,NA,7,69,NA,NA,NA,NA,597.109,69,664,5.585843373493976,69,594.3333333333334,0.8959798994974875,4.689863473996488,0.007854283680193211
C,8,C8,2253,b,1,FALSE,FALSE,NA,9,72,NA,NA,NA,NA,724.346,72,660,3.4136363636363636,72,594.3333333333334,0.8959798994974875,2.5176564641388763,0.003475764985433586
C,9,C9,3976,b,1,FALSE,FALSE,NA,7,73,NA,NA,NA,NA,709.782,73,652,6.098159509202454,73,594.3333333333334,0.8959798994974875,5.202179609704967,0.0073292639285089875
C,10,C10,2017,b,1,FALSE,FALSE,NA,5,74,NA,NA,NA,NA,640.391,74,555,3.6342342342342344,74,594.3333333333334,0.8959798994974875,2.738254334736747,0.004275910084209096
C,11,C11,1557,b,1,FALSE,FALSE,NA,1,75,NA,NA,NA,NA,437.688,75,657,2.3698630136986303,75,594.3333333333334,0.8959798994974875,1.4738831142011428,0.003367428657402403
C,12,C12,2148,b,1,FALSE,FALSE,NA,9,76,NA,NA,NA,NA,350.372,76,671,3.201192250372578,76,594.3333333333334,0.8959798994974875,2.305212350875091,0.006579328116616313
D,1,D1,3107,b,1,FALSE,FALSE,NA,7,77,NA,NA,NA,NA,518.023,77,697,4.457675753228121,77,594.3333333333334,0.8959798994974875,3.561695853730633,0.006875555436207722
D,2,D2,3999,b,1,FALSE,FALSE,NA,5,78,NA,NA,NA,NA,1108.121,78,666,6.004504504504505,78,594.3333333333334,0.8959798994974875,5.108524605007017,0.004610078326290195
D,3,D3,1888,b,1,FALSE,FALSE,NA,1,79,NA,NA,NA,NA,549.469,79,674,2.801186943620178,79,594.3333333333334,0.8959798994974875,1.9052070441226905,0.003467360386341523
D,4,D4,2003,b,1,FALSE,FALSE,NA,9,80,NA,NA,NA,NA,499.881,80,673,2.976225854383358,80,594.3333333333334,0.8959798994974875,2.0802459548858705,0.004161482342569273
D,8,D8,3,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D8,NA,NA,b_D8,594.3333333333334,0.8959798994974875,NA,NA
D,9,D9,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D9,NA,NA,b_D9,594.3333333333334,0.8959798994974875,NA,NA
D,10,D10,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D10,NA,NA,b_D10,594.3333333333334,0.8959798994974875,NA,NA
D,11,D11,2,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D11,NA,NA,b_D11,594.3333333333334,0.8959798994974875,NA,NA
D,12,D12,1,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_D12,NA,NA,b_D12,594.3333333333334,0.8959798994974875,NA,NA
E,1,E1,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E1,NA,NA,b_E1,594.3333333333334,0.8959798994974875,NA,NA
E,2,E2,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E2,NA,NA,b_E2,594.3333333333334,0.8959798994974875,NA,NA
E,3,E3,19,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E3,NA,NA,b_E3,594.3333333333334,0.8959798994974875,NA,NA
E,4,E4,3,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E4,NA,NA,b_E4,594.3333333333334,0.8959798994974875,NA,NA
E,5,E5,7,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E5,NA,NA,b_E5,594.3333333333334,0.8959798994974875,NA,NA
E,6,E6,5,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E6,NA,NA,b_E6,594.3333333333334,0.8959798994974875,NA,NA
E,7,E7,2,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E7,NA,NA,b_E7,594.3333333333334,0.8959798994974875,NA,NA
E,8,E8,3,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E8,NA,NA,b_E8,594.3333333333334,0.8959798994974875,NA,NA
E,9,E9,12,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E9,NA,NA,b_E9,594.3333333333334,0.8959798994974875,NA,NA
E,10,E10,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E10,NA,NA,b_E10,594.3333333333334,0.8959798994974875,NA,NA
E,11,E11,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E11,NA,NA,b_E11,594.3333333333334,0.8959798994974875,NA,NA
E,12,E12,2,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_E12,NA,NA,b_E12,594.3333333333334,0.8959798994974875,NA,NA
F,1,F1,1,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F1,NA,NA,b_F1,594.3333333333334,0.8959798994974875,NA,NA
F,2,F2,2,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F2,NA,NA,b_F2,594.3333333333334,0.8959798994974875,NA,NA
F,3,F3,3,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F3,NA,NA,b_F3,594.3333333333334,0.8959798994974875,NA,NA
F,4,F4,3,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F4,NA,NA,b_F4,594.3333333333334,0.8959798994974875,NA,NA
F,5,F5,13,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F5,NA,NA,b_F5,594.3333333333334,0.8959798994974875,NA,NA
F,6,F6,13,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F6,NA,NA,b_F6,594.3333333333334,0.8959798994974875,NA,NA
F,7,F7,2,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F7,NA,NA,b_F7,594.3333333333334,0.8959798994974875,NA,NA
F,8,F8,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F8,NA,NA,b_F8,594.3333333333334,0.8959798994974875,NA,NA
F,9,F9,1,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F9,NA,NA,b_F9,594.3333333333334,0.8959798994974875,NA,NA
F,10,F10,6,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F10,NA,NA,b_F10,594.3333333333334,0.8959798994974875,NA,NA
F,11,F11,11,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F11,NA,NA,b_F11,594.3333333333334,0.8959798994974875,NA,NA
F,12,F12,8,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_F12,NA,NA,b_F12,594.3333333333334,0.8959798994974875,NA,NA
G,1,G1,2,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G1,NA,NA,b_G1,594.3333333333334,0.8959798994974875,NA,NA
G,2,G2,7,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G2,NA,NA,b_G2,594.3333333333334,0.8959798994974875,NA,NA
G,3,G3,3,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G3,NA,NA,b_G3,594.3333333333334,0.8959798994974875,NA,NA
G,4,G4,4,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G4,NA,NA,b_G4,594.3333333333334,0.8959798994974875,NA,NA
G,5,G5,1,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G5,NA,NA,b_G5,594.3333333333334,0.8959798994974875,NA,NA
G,6,G6,2,b,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,b_G6,NA,NA,b_G6,594.3333333333334,0.8959798994974875,NA,NA
